"pageUrl","domain","resourceType","isThirdParty","hasAdKeywords","isKnownAdDomain","sizeKB","durationMs","status"
,"nodeassets.nbcnews.com","script",true,false,,2.25,137,200
,"nodeassets.nbcnews.com","manifest",true,false,,0.17,154,200
,"assets.adobedtm.com","script",true,false,,0.29,69,200
,"aamt.nbcnews.com","image",false,false,,0.04,67,200
,"assets.adobedtm.com","script",true,false,,0.8,76,200
,"nodeassets.nbcnews.com","script",true,false,,0.49,86,200
,"nodeassets.nbcnews.com","script",true,false,,23.69,121,200
,"nodeassets.nbcnews.com","script",true,false,,0.97,129,200
,"nodeassets.nbcnews.com","script",true,false,,1.82,134,200
,"nodeassets.nbcnews.com","script",true,false,,5.37,134,200
,"dev.visualwebsiteoptimizer.com","script",true,false,,0,1399,200
,"assets.adobedtm.com","script",true,false,,1.26,72,200
,"nodeassets.nbcnews.com","script",true,false,,138.1,160,200
,"assets.adobedtm.com","script",true,false,,0.97,108,200
,"dev.visualwebsiteoptimizer.com","script",false,false,,0,118,200
,"d1z2jf7jlzjs58.cloudfront.net","script",true,false,,0.91,1521,200
,"www.nbcnews.com","fetch",false,false,,0.45,285,200
,"assets.adobedtm.com","script",true,false,,1.17,68,200
,"nodeassets.nbcnews.com","script",true,false,,2.73,116,200
,"nodeassets.nbcnews.com","script",true,false,,10.11,118,200
,"cdn.branch.io","script",true,false,,22.99,1632,200
,"assets.adobedtm.com","script",true,false,,0.55,61,200
,"dev.visualwebsiteoptimizer.com","image",true,false,,0.03,149,200
,"www.googletagmanager.com","script",true,false,,99.2,1704,200
,"assets.adobedtm.com","script",true,false,,0.6,88,200
,"assets.adobedtm.com","script",true,false,,0.34,92,200
,"assets.adobedtm.com","script",true,false,,0.28,93,200
,"assets.adobedtm.com","script",true,false,,0.3,94,200
,"assets.adobedtm.com","script",true,false,,0.49,96,200
,"assets.adobedtm.com","script",true,false,,0.52,99,200
,"nodeassets.nbcnews.com","script",true,false,,0.86,177,200
,"cdn-gl.imrworldwide.com","script",true,false,,0,1849,200
,"assets.adobedtm.com","script",true,false,,0.31,77,200
,"nodeassets.nbcnews.com","script",true,false,,15.3,169,200
,"nodeassets.nbcnews.com","script",true,false,,4.19,175,200
,"nodeassets.nbcnews.com","script",true,false,,4.84,168,200
,"assets.adobedtm.com","script",true,false,,0.46,122,200
,"nodeassets.nbcnews.com","script",true,false,,15.02,177,200
,"assets.adobedtm.com","script",true,false,,0.88,125,200
,"cdn-gl.imrworldwide.com","script",true,false,,0,150,200
,"nodeassets.nbcnews.com","script",true,false,,10.61,187,200
,"c.tvpixel.com","script",true,false,,0,2058,200
,"s.skimresources.com","script",true,false,,19.88,2115,200
,"sb.scorecardresearch.com","script",true,false,,0,1660,200
,"sb.scorecardresearch.com","image",false,false,,0,72,204
,"nodeassets.nbcnews.com","script",true,false,,11.17,182,200
,"nodeassets.nbcnews.com","script",true,false,,5.51,195,200
,"nodeassets.nbcnews.com","script",true,false,,4.61,200,200
,"nodeassets.nbcnews.com","script",true,false,,28.38,208,200
,"ssl.p.jwpcdn.com","script",true,false,,19.4,1247,200
,"ssl.p.jwpcdn.com","script",true,false,,11.44,1263,200
,"ssl.p.jwpcdn.com","script",true,false,,83.29,1310,200
,"nodeassets.nbcnews.com","script",true,false,,7.97,112,200
,"ssl.p.jwpcdn.com","script",true,false,,123.2,1365,200
,"cdn.taboola.com","script",true,false,,304.19,1947,200
,"8168974.fls.doubleclick.net","document",false,false,,0,1273,302
,"nbcu.demdex.net","xhr",true,false,,0.95,1615,200
,"cdn.cookielaw.org","script",true,false,,0,1670,200
,"cdn.cookielaw.org","script",true,false,,0,1671,200
,"cdn-gl.imrworldwide.com","document",true,false,,0,1088,200
,"8168974.fls.doubleclick.net","document",false,false,,0.37,89,200
,"ad.doubleclick.net","fetch",false,false,,0,1418,302
,"nodeassets.nbcnews.com","script",true,false,,26.05,671,200
,"cdn.parsely.com","script",true,false,,0,1551,200
,"nodeassets.nbcnews.com","script",true,false,,2.34,681,200
,"nodeassets.nbcnews.com","script",true,false,,8.79,682,200
,"nodeassets.nbcnews.com","script",true,false,,7.1,685,200
,"beacon.taboola.com","xhr",true,false,,0,242,204
,"mps.nbcuni.com","xhr",true,false,,10.39,284,200
,"tag.researchnow.com","image",false,false,,0,1428,200
,"nodeassets.nbcnews.com","script",true,false,,1.19,753,200
,"entitlements.jwplayer.com","xhr",true,false,,0,857,200
,"www.google.com","fetch",false,false,,0,1375,200
,"cdn.cookielaw.org","xhr",true,false,,0,158,200
,"ak.sail-horizon.com","script",true,false,,0,1589,200
,"ssl.p.jwpcdn.com","script",true,false,,4.4,458,200
,"ad.doubleclick.net","fetch",false,false,,0,96,302
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.44,581,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,1.96,563,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,2.32,583,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.66,585,200
,"nodeassets.nbcnews.com","script",true,false,,2.19,139,200
,"nodeassets.nbcnews.com","script",true,false,,3.64,141,200
,"nodeassets.nbcnews.com","script",true,false,,13.23,147,200
,"nodeassets.nbcnews.com","script",true,false,,8.22,164,200
,"nodeassets.nbcnews.com","script",true,false,,2.84,178,200
,"app.link","script",true,false,,0.09,1779,200
,"nodeassets.nbcnews.com","script",true,false,,0.07,183,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.21,95,200
,"nodeassets.nbcnews.com","script",true,false,,65.56,213,200
,"ssl.p.jwpcdn.com","script",true,false,,2.1,106,200
,"tru.am","script",true,false,,0,1651,200
,"r.skimresources.com","xhr",true,false,,0,1363,200
,"www.lightboxcdn.com","script",true,false,,0,1529,200
,"www.lightboxcdn.com","image",false,false,,0.03,64,200
,"t.skimresources.com","image",true,false,,0,1445,206
,"p.tvpixel.com","xhr",true,false,,0,1487,200
,"nondescriptnote.com","script",true,false,,0,1597,200
,"t.skimresources.com","xhr",true,false,,0.02,66,299
,"securepubads.g.doubleclick.net","script",true,false,,32.72,601,200
,"adservice.google.com","image",false,false,,0.04,594,200
,"tru.am","script",true,false,,0,178,200
,"t.skimresources.com","xhr",true,false,,0.02,106,200
,"nodeassets.nbcnews.com","script",true,false,,111.07,218,200
,"www.lightboxcdn.com","script",true,false,,0,234,200
,"p.skimresources.com","image",true,false,,0.04,1887,200
,"p.skimresources.com","image",true,false,,0.04,1889,200
,"cdn.taboola.com","image",true,false,,2.68,73,200
,"static.adsafeprotected.com","image",true,false,,0.04,559,200
,"trc.taboola.com","xhr",false,false,,0,803,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,528.2,739,200
,"securepubads.g.doubleclick.net","script",true,false,,165.55,497,200
,"efcad85fded269f462c434c4c5f84654a17d4a77.cws.conviva.com","xhr",true,false,,0.15,369,200
,"geolocation.onetrust.com","xhr",true,false,,0,1021,200
,"geolocation.onetrust.com","script",true,false,,0,1182,200
,"efcad85fded269f462c434c4c5f84654a17d4a77.cws.conviva.com","xhr",true,false,,0.15,406,200
,"umn9kn2guqkvffwxmefe5khvzoemq1746092169.nuid.imrworldwide.com","image",true,false,,0.03,1227,200
,"p1.parsely.com","image",false,false,,0.04,1328,200
,"mssl.fwmrm.net","script",true,false,,0,2099,200
,"secure-dcr.imrworldwide.com","image",true,false,,0.04,1343,200
,"www.nbcnews.com","fetch",false,false,,0.07,548,200
,"www.lightboxcdn.com","script",true,false,,0,628,200
,"trc.taboola.com","xhr",false,false,,0,436,200
,"gum.criteo.com","script",true,false,,0,1586,200
,"www.nbcnews.com","script",false,false,,15.66,674,200
,"pm-widget.taboola.com","script",true,false,,1.32,1592,200
,"sync.taboola.com","image",true,false,,0,645,302
,"adservice.google.com","fetch",false,false,,0.04,1462,200
,"pub.doubleverify.com","script",true,false,,0,1524,200
,"cdn.taboola.com","script",true,false,,1.32,733,200
,"cdn.taboola.com","script",true,false,,0.12,735,200
,"c.amazon-adsystem.com","script",true,false,,0,1533,200
,"ats.rlcdn.com","script",true,false,,0,1506,200
,"c.amazon-adsystem.com","xhr",false,false,,0,69,204
,"static.adsafeprotected.com","script",true,false,,0.02,657,200
,"api2.branch.io","xhr",true,false,,0.27,1492,200
,"cdn.taboola.com","image",true,false,,0.25,43,200
,"cdn.cookielaw.org","script",true,false,,101.99,706,200
,"vidstat.taboola.com","script",true,false,,27.29,1057,200
,"c.amazon-adsystem.com","xhr",true,false,,0,78,200
,"pub.doubleverify.com","fetch",true,false,,0,220,200
,"pub.doubleverify.com","fetch",true,false,,0.01,223,200
,"pub.doubleverify.com","fetch",true,false,,0,259,200
,"api.sail-personalize.com","fetch",true,false,,0.19,1568,200
,"fonts.googleapis.com","stylesheet",true,false,,0,1078,200
,"trc.taboola.com","ping",true,false,,0,206,204
,"ib.adnxs.com","image",true,false,,0,1166,307
,"www.lightboxcdn.com","script",true,false,,0,557,200
,"pm-widget.taboola.com","script",true,false,,19.32,532,200
,"usasync01.admantx.com","script",false,false,,0,2091,200
,"ib.adnxs.com","image",true,false,,0.04,115,200
,"cdn.cookielaw.org","fetch",true,false,,0,267,200
,"api2.branch.io","xhr",true,false,,0.03,359,200
,"efcad85fded269f462c434c4c5f84654a17d4a77.ipv4.cws.conviva.com","xhr",true,false,,0.15,1053,200
,"www.lightboxcdn.com","stylesheet",true,false,,0,67,200
,"efcad85fded269f462c434c4c5f84654a17d4a77.ipv4.cws.conviva.com","xhr",true,false,,0.15,1056,200
,"am-vid-events.taboola.com","image",true,false,,0,253,200
,"cdn.cookielaw.org","fetch",true,false,,2.95,188,200
,"cdn.cookielaw.org","fetch",true,false,,0,188,200
,"cdn.cookielaw.org","fetch",true,false,,12.41,189,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.21,108,200
,"il-trc-events.taboola.com","ping",true,false,,0,1132,204
,"il-trc-events.taboola.com","ping",true,false,,0,1129,204
,"il-trc-events.taboola.com","ping",false,false,,0,383,204
,"cdn.cookielaw.org","image",true,false,,7.98,50,200
,"cdn.cookielaw.org","image",true,false,,0,54,200
,"cdn.cookielaw.org","fetch",true,false,,0,84,200
,"video-ads-module.ad-tech.nbcuni.com","fetch",true,false,,1.64,1095,200
,"geo.privacymanager.io","fetch",true,false,,0.03,832,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.21,128,200
,"securepubads.g.doubleclick.net","other",true,false,,23.28,93,200
,"www.temu.com","image",true,false,,0,1157,200
,"aax.amazon-adsystem.com","fetch",true,false,,0.51,854,503
,"aax.amazon-adsystem.com","fetch",false,false,,0.04,1129,200
,"imprammp.taboola.com","document",true,false,,0,897,200
,"micro.rubiconproject.com","script",true,false,,141.45,1653,200
,"vtrk.doubleverify.com","ping",false,false,,0,1235,204
,"jssdkcdns.mparticle.com","script",true,false,,1.26,1770,200
,"config.aps.amazon-adsystem.com","script",true,false,,0.52,1485,200
,"tpc.googlesyndication.com","document",true,false,,2.9,1249,200
,"merequartz.com","image",true,false,,0.04,1256,200
,"ib.adnxs.com","fetch",true,false,,0.05,121,200
,"merequartz.com","image",true,false,,0.04,66,200
,"am-match.taboola.com","document",true,false,,0,1212,200
,"krk2.kargo.com","fetch",true,false,,0.03,323,200
,"mt.ssai-oneapp.nbcuni.com","fetch",true,false,,0.55,956,200
,"api.lightboxcdn.com","script",false,false,,0,1487,200
,"nondescriptnote.com","fetch",true,false,,0.3,132,200
,"nodeassets.nbcnews.com","other",true,false,,0.59,73,200
,"nondescriptnote.com","fetch",true,false,,0.02,73,200
,"fastlane.rubiconproject.com","fetch",false,false,,0,599,200
,"nodeassets.nbcnews.com","other",true,false,,0.96,72,200
,"grid-bidder.criteo.com","fetch",true,false,,0,733,204
,"hbopenbid.pubmatic.com","fetch",true,false,,0,1095,204
,"platform.iteratehq.com","script",true,false,,0,628,200
,"tlx.3lift.com","fetch",false,false,,0,1122,200
,"htlb.casalemedia.com","fetch",true,false,,0.04,1129,200
,"platform.iteratehq.com","script",true,false,,0,73,200
,"grid.bidswitch.net","fetch",true,false,,0,1202,200
,"9f6bc946ffc84f39ba7761ec18f6d85f.mediatailor.us-east-1.amazonaws.com","fetch",true,false,,2.59,968,200
,"iteratehq.com","fetch",true,false,,0.24,243,200
,"9f6bc946ffc84f39ba7761ec18f6d85f.mediatailor.us-east-1.amazonaws.com","fetch",true,false,,0.13,143,200
,"ep1.adtrafficquality.google","xhr",true,false,,13,416,200
,"pagead2.googlesyndication.com","fetch",false,false,,15.49,596,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.27,612,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.2,615,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.2,619,200
,"pagead2.googlesyndication.com","script",true,false,,67.74,163,200
,"ffae74c5a6c7c9e2f95ff7e682db0fd8.safeframe.googlesyndication.com","document",true,false,,3.05,1088,200
,"pagead2.googlesyndication.com","fetch",true,false,,0,115,204
,"pagead2.googlesyndication.com","fetch",false,false,,0.12,131,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.12,138,200
,"ep2.adtrafficquality.google","script",true,false,,6.43,722,200
,"live-oneapp-prd-news.akamaized.net","fetch",true,false,,0,1090,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.12,203,200
,"pagead2.googlesyndication.com","fetch",false,false,,15.59,209,200
,"pagead2.googlesyndication.com","script",true,false,,67.74,77,200
,"efcad85fded269f462c434c4c5f84654a17d4a77.cws.conviva.com","xhr",true,false,,0.15,152,200
,"prebid-a.rubiconproject.com","fetch",true,false,,0,384,204
,"cdn.doubleverify.com","script",true,false,,3.29,471,200
,"cdn.doubleverify.com","script",true,false,,87.15,113,200
,"ep2.adtrafficquality.google","document",true,false,,4.88,927,200
,"","image",true,false,,0,3,200
,"static.polarcdn.com","script",true,false,,134.07,879,200
,"polarcdn-terrax.com","xhr",false,false,,0,246,200
,"polarcdn-engine.com","xhr",false,false,,0,312,200
,"pagead2.googlesyndication.com","script",true,false,,20.63,234,200
,"polarcdn-engine.com","xhr",false,false,,0,100,200
,"ep2.adtrafficquality.google","image",true,false,,0,41,204
,"eus.rubiconproject.com","document",true,false,,0.22,404,200
,"eus.rubiconproject.com","script",true,false,,11.12,86,200
,"ep1.adtrafficquality.google","image",true,false,,0,89,204
,"ads.pubmatic.com","document",true,false,,6.54,599,200
,"eb2.3lift.com","document",true,false,,0,624,302
,"eb2.3lift.com","document",true,false,,0,79,200
,"js-sec.indexww.com","document",true,false,,0,822,200
,"gum.criteo.com","document",false,false,,0,936,200
,"gum.criteo.com","fetch",false,false,,0,73,200
,"token.rubiconproject.com","xhr",true,false,,0.01,860,200
,"ssum-sec.casalemedia.com","document",false,false,,0,571,302
,"ssum-sec.casalemedia.com","document",false,false,,0,134,200
,"cdn.indexww.com","image",true,false,,0.04,140,200
,"wf.taboola.com","xhr",false,false,,0,316,200
,"media-cldnry.s-nbcnews.com","image",true,false,,2.29,75,200
,"media-cldnry.s-nbcnews.com","image",true,false,,1.64,76,200
,"media-cldnry.s-nbcnews.com","image",true,false,,145.03,78,200
,"media-cldnry.s-nbcnews.com","image",true,false,,1.69,92,200
,"vidstat.taboola.com","script",true,false,,112.52,225,200
,"","image",true,false,,0,3,200
,"pagead2.googlesyndication.com","fetch",false,false,,15.47,417,200
,"polarcdn-engine.com","xhr",false,false,,0,57,200
,"polarcdn-engine.com","xhr",false,false,,0,59,200
,"static.polarcdn.com","script",true,false,,134.07,9,200
,"pagead2.googlesyndication.com","script",true,false,,67.74,4,200
,"cdn.doubleverify.com","script",true,false,,3.29,1,200
,"polarcdn-engine.com","xhr",false,false,,0,98,200
,"cdn.doubleverify.com","script",true,false,,87.15,1,200
,"media-cldnry.s-nbcnews.com","image",true,false,,58.62,79,200
,"vidstatb.taboola.com","media",true,false,,88.66,384,206
,"media-cldnry.s-nbcnews.com","image",true,false,,38.65,98,200
,"vidstat.taboola.com","script",true,false,,82.94,467,200
,"polarcdn-engine.com","xhr",false,false,,0,130,200
,"polarcdn-engine.com","xhr",false,false,,0,132,200
,"media-cldnry.s-nbcnews.com","other",true,false,,32.16,23,200
,"media-cldnry.s-nbcnews.com","other",true,false,,32.16,38,200
,"am-vid-events.taboola.com","image",true,false,,0,82,200
,"bw-prod.plrsrvcs.com","xhr",true,false,,0,436,200
,"nodeassets.nbcnews.com","other",true,false,,4.93,112,200
,"polarcdn-engine.com","xhr",false,false,,0,104,200
,"wf.taboola.com","xhr",false,false,,0,166,200
,"vidstat.taboola.com","script",true,false,,11.84,169,200
,"media-cldnry.s-nbcnews.com","image",true,false,,69.77,100,200
,"media-cldnry.s-nbcnews.com","image",true,false,,30.15,101,200
,"polarcdn-terrax.com","xhr",false,false,,0,244,200
,"polarcdn-engine.com","xhr",false,false,,0,34,200
,"hbopenbid.pubmatic.com","fetch",true,false,,0,105,204
,"grid-bidder.criteo.com","fetch",true,false,,0,107,204
,"krk2.kargo.com","fetch",true,false,,0.03,97,200
,"polarcdn-terrax.com","image",true,false,,11.36,44,200
,"ib.adnxs.com","fetch",true,false,,0.05,97,200
,"htlb.casalemedia.com","fetch",true,false,,0.04,114,200
,"grid.bidswitch.net","fetch",true,false,,0,117,200
,"media-cldnry.s-nbcnews.com","image",true,false,,7.04,104,200
,"fastlane.rubiconproject.com","fetch",false,false,,0.44,135,200
,"media-cldnry.s-nbcnews.com","image",true,false,,10.83,121,200
,"tlx.3lift.com","fetch",false,false,,0,179,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.12,102,200
,"media-cldnry.s-nbcnews.com","image",true,false,,89.44,60,200
,"pagead2.googlesyndication.com","fetch",false,false,,0.12,162,200
,"media-cldnry.s-nbcnews.com","image",true,false,,146.17,91,200
,"media-cldnry.s-nbcnews.com","image",true,false,,21.42,92,200
,"tps.doubleverify.com","fetch",true,false,,0,845,302
,"cdn.doubleverify.com","fetch",true,false,,0,0,302
,"prebid-a.rubiconproject.com","fetch",true,false,,0,49,204
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.44,59,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.45,41,200
,"media-cldnry.s-nbcnews.com","image",true,false,,1.99,67,200
,"media-cldnry.s-nbcnews.com","image",true,false,,73.2,69,200
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,385,142,200
,"media-cldnry.s-nbcnews.com","image",true,false,,2.14,61,200
,"media-cldnry.s-nbcnews.com","image",true,false,,2.72,78,200
,"pagead2.googlesyndication.com","fetch",true,false,,0,135,204
,"prodamdnewsencoding.akamaized.net","xhr",true,false,,0.45,44,200
,"media-cldnry.s-nbcnews.com","image",true,false,,9.02,54,200
,"media-cldnry.s-nbcnews.com","image",true,false,,10.26,76,200
